2024-09-05T05:31:54.091Z P:17616 T:1696] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Tab Group
2024-09-05T05:31:54.091Z P:17616 T:1696] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Wallet
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Preferences: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Extensions: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Typed URLs: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Extension settings: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load History Delete Directives: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Device Info: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load User Consents: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Send Tab To Self: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Web Apps: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Collection: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Edge Hub App Usage: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Edge Tab Group: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Edge E Drop: success
2024-09-05T05:31:54.097Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Edge Wallet: success
2024-09-05T05:31:54.103Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Sessions: success
2024-09-05T05:31:54.103Z P:17616 T:1696] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-05T05:31:54.103Z P:17616 T:1696] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-05T05:31:54.103Z P:17616 T:1696] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-05T05:31:54.816Z P:17616 T:19304] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-05T05:31:54.818Z P:17616 T:1696] DataTypeManagerImpl::ConfigurationCompleted,Need reconfigure with failed types: 
2024-09-05T05:31:54.818Z P:17616 T:1696] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Passwords, Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: 
2024-09-05T05:31:54.819Z P:17616 T:1696] ModelLoadManager::LoadDesiredTypes,Loading type: Passwords
2024-09-05T05:31:54.819Z P:17616 T:1696] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill Profiles
2024-09-05T05:31:54.819Z P:17616 T:1696] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill
2024-09-05T05:31:54.819Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Passwords: success
2024-09-05T05:31:54.819Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Autofill Profiles: success
2024-09-05T05:31:54.819Z P:17616 T:1696] ModelLoadManager::ModelLoadCallback,Load Autofill: success
2024-09-05T05:31:54.819Z P:17616 T:1696] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-05T05:31:54.819Z P:17616 T:1696] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-05T05:31:54.819Z P:17616 T:1696] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-05T05:31:54.819Z P:17616 T:11592] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-05T05:31:54.819Z P:17616 T:1696] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 3
2024-09-05T05:31:54.820Z P:17616 T:1696] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 3 and next configuring types are: Preferences, Passwords, Device Info, Send Tab To Self, Edge E Drop
2024-09-05T05:31:54.820Z P:17616 T:1696] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: Passwords, Encryption Keys
2024-09-05T05:31:54.820Z P:17616 T:11592] SyncManagerImpl::ConfigureSyncer,Types to download: Passwords, Encryption Keys
2024-09-05T05:31:55.534Z P:17616 T:1696] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 2
2024-09-05T05:31:55.534Z P:17616 T:1696] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 2 and next configuring types are: Bookmarks
2024-09-05T05:31:55.534Z P:17616 T:1696] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-05T05:31:55.534Z P:17616 T:2448] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-05T05:31:55.534Z P:17616 T:1696] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 1
2024-09-05T05:31:55.539Z P:17616 T:1696] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 1 and next configuring types are: Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, User Consents, Web Apps, Collection, Edge Hub App Usage, Edge Tab Group, Edge Wallet
2024-09-05T05:31:55.539Z P:17616 T:1696] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-05T05:31:55.539Z P:17616 T:11592] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-05T05:31:55.540Z P:17616 T:1696] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 0
2024-09-05T05:31:55.543Z P:17616 T:1696] SyncServiceImpl::OnConfigureDone,Configure DataTypeManager with: Ok
2024-09-05T05:31:57.434Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T05:32:06.574Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Preferences: Success
2024-09-05T05:34:40.505Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T05:35:47.846Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T05:59:17.243Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T05:59:59.363Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:00:42.329Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:01:12.606Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:01:46.896Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:02:36.585Z P:17616 T:2448] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:03:44.475Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:04:20.831Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:04:52.247Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:06:28.526Z P:17616 T:19304] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:07:05.568Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:09:07.602Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:09:41.236Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:10:12.357Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:10:50.925Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:14:05.592Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:14:52.474Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:15:43.344Z P:17616 T:11592] SyncSchedulerImpl::OnSyncNetworkError,Syncer error: HTTP error (502)
2024-09-05T06:15:43.344Z P:17616 T:11592] Commit::ReportFullCommitFailure,Commit Sessions failed with error: ServerError
2024-09-05T06:15:43.345Z P:17616 T:11592] SyncSchedulerImpl::DoNudgeSyncCycleJob,Syncer error: HTTP error (502)
2024-09-05T06:16:58.534Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:19:10.892Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:19:43.590Z P:17616 T:19304] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:21:27.283Z P:17616 T:19304] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:22:04.331Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:22:37.132Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:23:24.796Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:28:40.522Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T06:29:28.131Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:32:15.940Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:35:48.391Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:38:51.630Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:40:20.647Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:41:06.985Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:41:37.210Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:42:33.074Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:43:16.658Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:43:54.257Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:44:25.889Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:45:11.539Z P:17616 T:11592] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:46:06.904Z P:17616 T:19304] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-05T07:47:12.767Z P:5992 T:17308] SyncServiceImpl::Initialize,SyncState after authenticated was: FeatureCanStart
2024-09-05T07:47:13.984Z P:5992 T:17308] SyncServiceImpl::TryStartImpl,Try to start sync engine
2024-09-05T07:47:13.985Z P:5992 T:7440] SyncManagerImpl::ConfigureSyncer,Types to download: Encryption Keys
2024-09-05T07:47:14.038Z P:5992 T:17308] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-05T07:47:14.038Z P:5992 T:17308] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-05T07:47:14.038Z P:5992 T:17308] SyncServiceImpl::CredentialsChanged,Credentials changed for: EdgeSyncScopeNew
2024-09-05T07:47:14.795Z P:5992 T:17308] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-05T07:47:14.795Z P:5992 T:17308] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-05T07:47:14.795Z P:5992 T:17308] SyncServiceImpl::CredentialsChangedForKeyData,Credentials changed for: EdgeSyncKeyDataScope
2024-09-05T07:47:15.372Z P:5992 T:17308] SyncServiceImpl::OnEngineInitialized,Initialize engine with: Success
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: Passwords, Autofill Profiles, Autofill
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Bookmarks: success
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Bookmarks
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Preferences
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Typed URLs
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Extensions
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Sessions
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Extension settings
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: History Delete Directives
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Device Info
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: User Consents
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Send Tab To Self
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Web Apps
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Collection
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Edge E Drop
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Hub App Usage
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Tab Group
2024-09-05T07:47:15.376Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Wallet
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Preferences: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Extensions: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Typed URLs: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Extension settings: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load History Delete Directives: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Device Info: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load User Consents: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Send Tab To Self: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Web Apps: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Collection: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Edge Hub App Usage: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Edge E Drop: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Edge Tab Group: success
2024-09-05T07:47:15.380Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Edge Wallet: success
2024-09-05T07:47:15.388Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Sessions: success
2024-09-05T07:47:15.388Z P:5992 T:17308] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-05T07:47:15.388Z P:5992 T:17308] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-05T07:47:15.388Z P:5992 T:17308] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-05T07:47:16.099Z P:5992 T:16716] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-05T07:47:16.104Z P:5992 T:17308] DataTypeManagerImpl::ConfigurationCompleted,Need reconfigure with failed types: 
2024-09-05T07:47:16.104Z P:5992 T:17308] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Passwords, Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: 
2024-09-05T07:47:16.104Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Passwords
2024-09-05T07:47:16.104Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill Profiles
2024-09-05T07:47:16.104Z P:5992 T:17308] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill
2024-09-05T07:47:16.105Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Passwords: success
2024-09-05T07:47:16.105Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Autofill Profiles: success
2024-09-05T07:47:16.105Z P:5992 T:17308] ModelLoadManager::ModelLoadCallback,Load Autofill: success
2024-09-05T07:47:16.105Z P:5992 T:17308] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-05T07:47:16.105Z P:5992 T:17308] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-05T07:47:16.105Z P:5992 T:17308] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-05T07:47:16.105Z P:5992 T:16716] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-05T07:47:16.105Z P:5992 T:17308] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 3
2024-09-05T07:47:16.105Z P:5992 T:17308] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 3 and next configuring types are: Preferences, Passwords, Device Info, Send Tab To Self, Edge E Drop
2024-09-05T07:47:16.105Z P:5992 T:17308] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: Passwords, Encryption Keys
2024-09-05T07:47:16.105Z P:5992 T:16716] SyncManagerImpl::ConfigureSyncer,Types to download: Passwords, Encryption Keys
2024-09-05T07:47:16.683Z P:5992 T:17308] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 2
2024-09-05T07:47:16.684Z P:5992 T:17308] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 2 and next configuring types are: Bookmarks
